line_item_id,invoice_id,product_id,quantity,unit_price,total_amount
8877,INV-52952,PROD-6046,20,39.98,799.6
8878,INV-52953,PROD-6116,69,24.98,1720.98
8879,INV-52953,PROD-6176,68,5.98,406.64
8880,INV-52954,PROD-6177,20,9.98,196.86
8881,INV-52955,PROD-6004,7,79.0,553.0
8882,INV-52955,PROD-6160,9,99.0,843.37
8883,INV-52955,PROD-6164,7,3.98,27.86
8884,INV-52955,PROD-6116,7,24.98,174.86
8885,INV-52956,PROD-6122,19,8.98,170.62
8886,INV-52956,PROD-6023,20,79.0,1556.31
8887,INV-52956,PROD-6205,19,34.98,664.62
8888,INV-52956,PROD-6074,19,5.98,113.62
8889,INV-52956,PROD-6092,19,39.98,759.62
8890,INV-52957,PROD-6225,61,8.98,547.78
8891,INV-52957,PROD-6228,63,18.98,1178.86
8892,INV-52958,PROD-6168,28,24.98,691.3
8893,INV-52958,PROD-6168,27,24.98,674.46
8894,INV-52958,PROD-6124,27,11.98,323.46
8895,INV-52958,PROD-6060,27,24.98,674.46
8896,INV-52959,PROD-6038,3,49.0,147.0
8897,INV-52959,PROD-6031,4,149.0,519.53
8898,INV-52959,PROD-6209,3,49.98,149.94
8899,INV-52960,PROD-6123,9,9.98,89.82
8900,INV-52960,PROD-6206,11,16.98,182.5
8901,INV-52960,PROD-6269,9,9.98,89.82
8902,INV-52960,PROD-6243,9,9.98,89.82
8903,INV-52961,PROD-6185,1,7.48,7.48
8904,INV-52961,PROD-6191,1,14.98,14.98
8905,INV-52961,PROD-6210,1,69.98,69.98
8906,INV-52961,PROD-6087,1,44.98,44.98
8907,INV-52961,PROD-6096,2,499.0,990.02
8908,INV-52962,PROD-6174,39,4.98,194.22
8909,INV-52962,PROD-6092,41,39.98,1601.36
8910,INV-52962,PROD-6298,39,16.98,662.22
8911,INV-52963,PROD-6050,241,15.99,3851.44
8912,INV-52964,PROD-6019,10,79.0,738.81
8913,INV-52964,PROD-6263,9,1.48,13.32
8914,INV-52965,PROD-6159,150,13.98,2087.87
8915,INV-52966,PROD-6129,136,1.48,201.28
8916,INV-52966,PROD-6225,137,8.98,1229.53
8917,INV-52966,PROD-6172,136,5.98,813.28
8918,INV-52966,PROD-6278,136,8.48,1153.28
8919,INV-52966,PROD-6258,136,1.48,201.28
8920,INV-52967,PROD-6150,35,0.98,34.3
8921,INV-52967,PROD-6205,36,34.98,1242.58
8922,INV-52968,PROD-6167,212,11.98,2537.32
8923,INV-52968,PROD-6073,211,2.48,523.28
8924,INV-52968,PROD-6130,211,0.78,164.58
8925,INV-52969,PROD-6076,6,16.98,101.88
8926,INV-52969,PROD-6017,7,149.0,1041.05
8927,INV-52969,PROD-6002,6,119.0,714.0
8928,INV-52970,PROD-6153,417,4.48,1866.24
8929,INV-52971,PROD-6071,67,16.98,1129.66
8930,INV-52971,PROD-6068,66,3.98,262.68
8931,INV-52972,PROD-6061,6,21.98,131.88
8932,INV-52972,PROD-6014,7,599.0,3914.23
8933,INV-52973,PROD-6258,56,1.48,82.88
8934,INV-52973,PROD-6199,56,7.48,418.88
8935,INV-52973,PROD-6088,57,59.98,3406.56
8936,INV-52973,PROD-6164,56,3.98,222.88
8937,INV-52973,PROD-6212,56,1.98,110.88
8938,INV-52974,PROD-6210,5,69.98,320.63
8939,INV-52974,PROD-6029,3,39.0,117.0
8940,INV-52974,PROD-6217,3,16.98,50.94
8941,INV-52974,PROD-6220,3,21.98,65.94
8942,INV-52975,PROD-6128,97,6.98,677.06
8943,INV-52975,PROD-6254,97,4.98,483.06
8944,INV-52975,PROD-6198,97,4.98,483.06
8945,INV-52975,PROD-6217,99,16.98,1678.82
8946,INV-52976,PROD-6138,47,49.98,2346.63
8947,INV-52976,PROD-6259,46,2.48,114.08
8948,INV-52976,PROD-6069,46,4.98,229.08
8949,INV-52977,PROD-6198,9,4.98,44.82
8950,INV-52977,PROD-6299,10,129.0,1279.96
8951,INV-52978,PROD-6055,26,149.0,3792.19
8952,INV-52979,PROD-6298,6,16.98,101.88
8953,INV-52979,PROD-6035,6,139.0,834.0
8954,INV-52979,PROD-6215,6,7.48,44.88
8955,INV-52979,PROD-6016,6,129.0,774.0
8956,INV-52979,PROD-6010,7,249.0,1663.19
8957,INV-52980,PROD-6288,81,5.98,484.38
8958,INV-52980,PROD-6089,83,34.98,2873.66
8959,INV-52980,PROD-6225,81,8.98,727.38
8960,INV-52980,PROD-6131,81,0.98,79.38
8961,INV-52981,PROD-6071,17,16.98,288.66
8962,INV-52981,PROD-6153,17,4.48,76.16
8963,INV-52981,PROD-6168,19,24.98,452.93
8964,INV-52981,PROD-6068,17,3.98,67.66
8965,INV-52982,PROD-6168,24,24.98,599.52
8966,INV-52982,PROD-6028,25,79.0,1926.15
8967,INV-52982,PROD-6130,24,0.78,18.72
8968,INV-52982,PROD-6173,24,6.98,167.52
8969,INV-52983,PROD-6244,1,12.98,12.98
8970,INV-52983,PROD-6039,2,59.0,80.92
8971,INV-52983,PROD-6071,1,16.98,16.98
8972,INV-52983,PROD-6072,1,6.98,6.98
8973,INV-52983,PROD-6260,1,2.98,2.98
8974,INV-52984,PROD-6236,84,44.98,3742.54
8975,INV-52984,PROD-6136,83,7.98,662.34
8976,INV-52985,PROD-6273,5,14.98,68.03
8977,INV-52985,PROD-6159,3,13.98,41.94
8978,INV-52986,PROD-6258,244,1.48,361.12
8979,INV-52986,PROD-6188,246,11.48,2813.71
8980,INV-52987,PROD-6077,2,18.98,37.96
8981,INV-52987,PROD-6030,3,199.0,467.14
8982,INV-52988,PROD-6176,379,5.98,2263.66
8983,INV-52988,PROD-6263,378,1.48,559.44
8984,INV-52989,PROD-6293,9,49.0,396.05
8985,INV-52990,PROD-6269,3,9.98,29.94
8986,INV-52990,PROD-6246,4,34.98,109.08
8987,INV-52990,PROD-6093,3,24.98,74.94
8988,INV-52991,PROD-6227,28,12.98,363.44
8989,INV-52991,PROD-6166,28,6.98,195.44
8990,INV-52991,PROD-6036,29,119.0,3341.33
8991,INV-52991,PROD-6159,28,13.98,391.44
8992,INV-52991,PROD-6106,28,4.98,139.44
8993,INV-52992,PROD-6271,313,8.98,2806.26
8994,INV-52993,PROD-6208,2,39.98,62.91
8995,INV-52994,PROD-6172,20,5.98,119.6
8996,INV-52994,PROD-6296,21,119.0,2410.28
8997,INV-52994,PROD-6178,20,1.98,39.6
8998,INV-52994,PROD-6236,20,44.98,899.6
8999,INV-52994,PROD-6215,20,7.48,149.6
9000,INV-52995,PROD-6187,7,8.98,62.86
9001,INV-52995,PROD-6296,7,119.0,833.0
9002,INV-52995,PROD-6120,7,7.98,55.86
9003,INV-52995,PROD-6098,9,199.0,1659.8
9004,INV-52995,PROD-6186,7,9.48,66.36
9005,INV-52996,PROD-6071,123,16.98,2074.58
9006,INV-52997,PROD-6243,40,9.98,399.2
9007,INV-52997,PROD-6129,40,1.48,59.2
9008,INV-52997,PROD-6189,41,13.98,561.94
9009,INV-52998,PROD-6036,9,119.0,1037.92
9010,INV-52999,PROD-6067,1099,3.98,4372.63
9011,INV-53000,PROD-6138,18,49.98,899.64
9012,INV-53000,PROD-6036,20,119.0,2311.41
9013,INV-53000,PROD-6255,18,24.98,449.64
9014,INV-53000,PROD-6286,18,7.98,143.64
9015,INV-53000,PROD-6286,18,7.98,143.64
9016,INV-53001,PROD-6164,718,3.98,2856.28
9017,INV-53002,PROD-6177,12,9.98,119.76
9018,INV-53002,PROD-6104,13,119.0,1501.15
9019,INV-53003,PROD-6037,16,79.0,1264.0
9020,INV-53003,PROD-6147,16,1.18,18.88
9021,INV-53003,PROD-6100,17,179.0,2928.63
9022,INV-53004,PROD-6135,12,5.98,66.59
9023,INV-53004,PROD-6141,10,4.98,49.8
9024,INV-53004,PROD-6164,10,3.98,39.8
9025,INV-53004,PROD-6247,10,0.68,6.8
9026,INV-53005,PROD-6020,13,69.0,897.0
9027,INV-53005,PROD-6291,14,249.0,3276.73
9028,INV-53005,PROD-6200,13,9.48,123.24
9029,INV-53006,PROD-6121,95,7.98,758.1
9030,INV-53006,PROD-6285,95,1.48,140.6
9031,INV-53006,PROD-6298,96,16.98,1619.19
9032,INV-53006,PROD-6216,95,9.98,948.1
9033,INV-53007,PROD-6031,18,149.0,2634.32
9034,INV-53007,PROD-6125,17,10.98,186.66
9035,INV-53007,PROD-6257,17,54.98,934.66
9036,INV-53007,PROD-6214,17,4.98,84.66
9037,INV-53007,PROD-6262,17,0.98,16.66
9038,INV-53008,PROD-6039,18,59.0,1062.0
9039,INV-53008,PROD-6035,19,139.0,2639.2
9040,INV-53009,PROD-6299,21,129.0,2708.34
9041,INV-53009,PROD-6072,20,6.98,139.6
9042,INV-53009,PROD-6253,20,0.68,13.6
9043,INV-53009,PROD-6248,20,0.88,17.6
9044,INV-53009,PROD-6071,20,16.98,339.6
9045,INV-53010,PROD-6054,9,129.0,1090.26
9046,INV-53011,PROD-6258,8,1.48,11.84
9047,INV-53011,PROD-6001,8,129.0,1032.0
9048,INV-53011,PROD-6007,10,139.0,1372.12
9049,INV-53011,PROD-6137,8,6.98,55.84
9050,INV-53011,PROD-6071,8,16.98,135.84
9051,INV-53012,PROD-6222,25,22.98,574.5
9052,INV-53012,PROD-6246,26,34.98,894.04
9053,INV-53012,PROD-6201,25,6.98,174.5
9054,INV-53013,PROD-6117,8,89.0,712.0
9055,INV-53013,PROD-6058,9,169.0,1414.31
9056,INV-53013,PROD-6240,8,3.98,31.84
9057,INV-53013,PROD-6126,8,11.98,95.84
9058,INV-53013,PROD-6028,8,79.0,632.0
9059,INV-53014,PROD-6028,20,79.0,1552.67
9060,INV-53014,PROD-6039,18,59.0,1062.0
9061,INV-53015,PROD-6077,154,18.98,2920.19
9062,INV-53016,PROD-6111,1,12.98,12.98
9063,INV-53016,PROD-6053,1,79.0,79.0
9064,INV-53016,PROD-6030,1,199.0,163.18
9065,INV-53016,PROD-6097,1,299.0,0.0
9066,INV-53017,PROD-6049,6,59.0,354.0
9067,INV-53017,PROD-6201,6,6.98,41.88
9068,INV-53017,PROD-6006,7,149.0,953.02
9069,INV-53017,PROD-6035,6,139.0,834.0
9070,INV-53017,PROD-6254,6,4.98,29.88
9071,INV-53018,PROD-6254,125,4.98,622.5
9072,INV-53018,PROD-6199,125,7.48,935.0
9073,INV-53018,PROD-6284,127,14.98,1893.95
9074,INV-53019,PROD-6015,10,219.0,2165.91
9075,INV-53019,PROD-6049,9,59.0,531.0
9076,INV-53020,PROD-6092,60,39.98,2373.26
9077,INV-53020,PROD-6061,58,21.98,1274.84
9078,INV-53020,PROD-6164,58,3.98,230.84
9079,INV-53021,PROD-6260,12,2.98,35.76
9080,INV-53021,PROD-6030,13,199.0,2542.41
9081,INV-53021,PROD-6076,12,16.98,203.76
9082,INV-53021,PROD-6224,12,39.98,479.76
9083,INV-53022,PROD-6199,100,7.48,741.0
9084,INV-53023,PROD-6185,42,7.48,307.2
9085,INV-53024,PROD-6130,11,0.78,8.58
9086,INV-53024,PROD-6121,11,7.98,87.78
9087,INV-53024,PROD-6010,12,249.0,2873.33
9088,INV-53025,PROD-6137,13,6.98,90.74
9089,INV-53025,PROD-6082,13,24.98,324.74
9090,INV-53025,PROD-6043,13,19.99,259.87
9091,INV-53025,PROD-6001,15,129.0,1851.18
9092,INV-53026,PROD-6169,106,19.98,2104.84
9093,INV-53026,PROD-6121,104,7.98,829.92
9094,INV-53026,PROD-6129,104,1.48,153.92
9095,INV-53026,PROD-6288,104,5.98,621.92
9096,INV-53027,PROD-6054,20,129.0,2488.91
9097,INV-53027,PROD-6232,19,5.98,113.62
9098,INV-53027,PROD-6282,19,5.98,113.62
9099,INV-53028,PROD-6201,3,6.98,20.94
9100,INV-53028,PROD-6252,3,0.48,1.44
9101,INV-53028,PROD-6209,3,49.98,149.94
9102,INV-53028,PROD-6123,3,9.98,29.94
9103,INV-53028,PROD-6010,4,249.0,859.36
9104,INV-53029,PROD-6279,1,5.98,5.98
9105,INV-53029,PROD-6094,2,499.0,646.35
9106,INV-53030,PROD-6025,4,99.0,310.68
9107,INV-53030,PROD-6071,3,16.98,50.94
9108,INV-53030,PROD-6231,3,5.98,17.94
9109,INV-53030,PROD-6158,3,29.98,89.94
9110,INV-53031,PROD-6038,82,49.0,3985.83
9111,INV-53032,PROD-6258,919,1.48,1360.1
9112,INV-53032,PROD-6132,918,1.28,1175.04
9113,INV-53033,PROD-6035,14,139.0,1898.51
9114,INV-53033,PROD-6276,13,12.98,168.74
9115,INV-53033,PROD-6248,13,0.88,11.44
9116,INV-53034,PROD-6255,19,24.98,474.62
9117,INV-53034,PROD-6065,20,29.98,572.97
9118,INV-53035,PROD-6064,70,17.98,1258.6
9119,INV-53035,PROD-6079,71,34.98,2463.73
9120,INV-53035,PROD-6271,70,8.98,628.6
9121,INV-53036,PROD-6022,25,149.0,3647.02
9122,INV-53036,PROD-6121,24,7.98,191.52
9123,INV-53037,PROD-6198,57,4.98,283.86
9124,INV-53037,PROD-6244,58,12.98,743.88
9125,INV-53038,PROD-6132,16,1.28,20.48
9126,INV-53038,PROD-6019,17,79.0,1310.01
9127,INV-53038,PROD-6223,16,24.98,399.68
9128,INV-53038,PROD-6166,16,6.98,111.68
9129,INV-53039,PROD-6205,23,34.98,781.11
9130,INV-53039,PROD-6074,22,5.98,131.56
9131,INV-53039,PROD-6285,22,1.48,32.56
9132,INV-53040,PROD-6285,1357,1.48,2007.36
9133,INV-53041,PROD-6260,29,2.98,86.42
9134,INV-53041,PROD-6162,29,2.98,86.42
9135,INV-53041,PROD-6071,29,16.98,492.42
9136,INV-53041,PROD-6256,31,39.98,1225.43
9137,INV-53041,PROD-6164,29,3.98,115.42
9138,INV-53042,PROD-6061,43,21.98,925.21
9139,INV-53042,PROD-6191,42,14.98,629.16
9140,INV-53043,PROD-6133,44,4.98,219.12
9141,INV-53043,PROD-6215,44,7.48,329.12
9142,INV-53043,PROD-6029,46,39.0,1755.35
9143,INV-53044,PROD-6298,8,16.98,135.84
9144,INV-53044,PROD-6199,8,7.48,59.84
9145,INV-53044,PROD-6071,8,16.98,135.84
9146,INV-53044,PROD-6033,10,89.0,826.64
9147,INV-53045,PROD-6155,46,14.98,689.08
9148,INV-53045,PROD-6267,47,54.98,2578.81
9149,INV-53046,PROD-6223,29,24.98,717.59
9150,INV-53046,PROD-6151,27,1.28,34.56
9151,INV-53046,PROD-6245,27,24.98,674.46
9152,INV-53046,PROD-6132,27,1.28,34.56
9153,INV-53047,PROD-6005,26,89.0,2259.59
9154,INV-53047,PROD-6169,25,19.98,499.5
9155,INV-53048,PROD-6065,6,29.98,179.88
9156,INV-53048,PROD-6038,6,49.0,294.0
9157,INV-53048,PROD-6059,6,199.0,1194.0
9158,INV-53048,PROD-6011,7,379.0,2328.21
9159,INV-53048,PROD-6198,6,4.98,29.88
9160,INV-53049,PROD-6292,7,119.0,833.0
9161,INV-53049,PROD-6258,7,1.48,10.36
9162,INV-53049,PROD-6096,8,499.0,3616.99
9163,INV-53050,PROD-6021,1,179.0,176.53
9164,INV-53050,PROD-6126,1,11.98,11.98
9165,INV-53051,PROD-6140,25,3.98,99.5
9166,INV-53051,PROD-6274,26,19.98,516.06
9167,INV-53051,PROD-6214,25,4.98,124.5
9168,INV-53052,PROD-6132,705,1.28,902.4
9169,INV-53052,PROD-6198,706,4.98,3513.81
9170,INV-53053,PROD-6173,314,6.98,2185.01
9171,INV-53053,PROD-6164,312,3.98,1241.76
9172,INV-53054,PROD-6063,30,18.98,556.3
9173,INV-53054,PROD-6244,29,12.98,376.42
9174,INV-53055,PROD-6186,1,9.48,9.48
9175,INV-53055,PROD-6167,3,11.98,35.72
9176,INV-53055,PROD-6181,1,3.98,3.98
9177,INV-53055,PROD-6164,1,3.98,3.98
9178,INV-53056,PROD-6188,133,11.48,1522.49
9179,INV-53057,PROD-6041,34,29.99,1016.84
9180,INV-53057,PROD-6255,33,24.98,824.34
9181,INV-53057,PROD-6183,33,6.48,213.84
9182,INV-53058,PROD-6102,12,169.0,1877.04
9183,INV-53058,PROD-6101,11,149.0,1639.0
9184,INV-53058,PROD-6268,11,7.98,87.78
9185,INV-53059,PROD-6197,10,19.98,186.8
9186,INV-53059,PROD-6123,8,9.98,79.84
9187,INV-53060,PROD-6010,5,249.0,1182.97
9188,INV-53060,PROD-6034,4,129.0,516.0
9189,INV-53060,PROD-6130,4,0.78,3.12
9190,INV-53060,PROD-6202,4,10.98,43.92
9191,INV-53061,PROD-6227,54,12.98,700.92
9192,INV-53061,PROD-6088,55,59.98,3256.72
9193,INV-53062,PROD-6288,52,5.98,310.96
9194,INV-53062,PROD-6284,52,14.98,778.96
9195,INV-53062,PROD-6231,52,5.98,310.96
9196,INV-53062,PROD-6277,52,8.48,440.96
9197,INV-53062,PROD-6208,53,39.98,2114.72
9198,INV-53063,PROD-6071,73,16.98,1231.98
9199,INV-53064,PROD-6139,237,4.98,1180.26
9200,INV-53064,PROD-6242,238,6.48,1536.83
9201,INV-53065,PROD-6260,91,2.98,271.18
9202,INV-53065,PROD-6089,92,34.98,3201.52
9203,INV-53065,PROD-6248,91,0.88,80.08
9204,INV-53066,PROD-6291,4,249.0,780.45
9205,INV-53067,PROD-6274,34,19.98,679.32
9206,INV-53067,PROD-6080,36,39.98,1409.04
9207,INV-53068,PROD-6170,1,8.98,8.98
9208,INV-53068,PROD-6064,1,17.98,17.98
9209,INV-53068,PROD-6241,1,4.98,4.98
9210,INV-53068,PROD-6188,1,11.48,11.48
9211,INV-53068,PROD-6094,1,499.0,352.55
9212,INV-53069,PROD-6034,17,129.0,2162.59
9213,INV-53069,PROD-6034,16,129.0,2064.0
9214,INV-53070,PROD-6071,8,16.98,135.84
9215,INV-53070,PROD-6012,9,449.0,3871.78
9216,INV-53070,PROD-6243,8,9.98,79.84
9217,INV-53071,PROD-6256,53,39.98,2098.6
9218,INV-53071,PROD-6178,52,1.98,102.96
9219,INV-53072,PROD-6133,166,4.98,826.68
9220,INV-53072,PROD-6232,167,5.98,998.6
9221,INV-53073,PROD-6139,10,4.98,49.8
9222,INV-53073,PROD-6192,10,18.48,184.8
9223,INV-53073,PROD-6010,12,249.0,2857.88
9224,INV-53073,PROD-6004,10,79.0,790.0
9225,INV-53073,PROD-6039,10,59.0,590.0
9226,INV-53074,PROD-6128,80,6.98,555.39
9227,INV-53075,PROD-6067,2,3.98,7.96
9228,INV-53075,PROD-6096,3,499.0,1335.12
9229,INV-53075,PROD-6154,2,5.98,11.96
9230,INV-53076,PROD-6252,490,0.48,235.2
9231,INV-53076,PROD-6172,491,5.98,2930.65
9232,INV-53077,PROD-6187,304,8.98,2728.44
9233,INV-53077,PROD-6163,303,4.98,1508.94
9234,INV-53078,PROD-6243,2,9.98,19.96
9235,INV-53078,PROD-6181,2,3.98,7.96
9236,INV-53078,PROD-6114,3,249.0,626.46
9237,INV-53078,PROD-6000,2,99.0,198.0
9238,INV-53079,PROD-6164,5,3.98,19.9
9239,INV-53079,PROD-6108,5,14.98,74.9
9240,INV-53079,PROD-6110,7,19.98,122.07
9241,INV-53079,PROD-6261,5,4.48,22.4
9242,INV-53080,PROD-6198,86,4.98,424.59
9243,INV-53081,PROD-6128,2,6.98,13.96
9244,INV-53081,PROD-6119,3,199.0,399.8
9245,INV-53081,PROD-6153,2,4.48,8.96
9246,INV-53081,PROD-6245,2,24.98,49.96
9247,INV-53081,PROD-6164,2,3.98,7.96
9248,INV-53082,PROD-6264,4,34.98,139.92
9249,INV-53082,PROD-6164,4,3.98,15.92
9250,INV-53082,PROD-6125,4,10.98,43.92
9251,INV-53082,PROD-6022,5,149.0,648.72
9252,INV-53082,PROD-6210,4,69.98,279.92
9253,INV-53083,PROD-6190,12,11.98,143.76
9254,INV-53083,PROD-6248,12,0.88,10.56
9255,INV-53083,PROD-6018,12,139.0,1668.0
9256,INV-53083,PROD-6269,12,9.98,119.76
9257,INV-53083,PROD-6059,13,199.0,2556.6
9258,INV-53084,PROD-6017,16,149.0,2288.95
9259,INV-53085,PROD-6092,33,39.98,1319.34
9260,INV-53085,PROD-6132,33,1.28,42.24
9261,INV-53085,PROD-6244,33,12.98,428.34
9262,INV-53085,PROD-6050,33,15.99,527.67
9263,INV-53085,PROD-6087,34,44.98,1497.52
9264,INV-53086,PROD-6290,17,199.0,3282.26
9265,INV-53086,PROD-6148,16,1.48,23.68
9266,INV-53087,PROD-6039,2,59.0,118.0
9267,INV-53087,PROD-6228,2,18.98,37.96
9268,INV-53087,PROD-6021,3,179.0,517.89
9269,INV-53087,PROD-6003,2,139.0,278.0
9270,INV-53087,PROD-6267,2,54.98,109.96
9271,INV-53088,PROD-6265,82,34.98,2855.28
9272,INV-53088,PROD-6232,81,5.98,484.38
9273,INV-53089,PROD-6183,179,6.48,1153.76
9274,INV-53090,PROD-6297,8,44.98,359.84
9275,INV-53090,PROD-6294,9,99.0,803.02
9276,INV-53091,PROD-6144,2942,0.48,1411.95
9277,INV-53092,PROD-6001,1,129.0,109.67
9278,INV-53092,PROD-6199,1,7.48,7.48
9279,INV-53093,PROD-6098,19,199.0,3758.01
9280,INV-53094,PROD-6137,342,6.98,2384.48
9281,INV-53095,PROD-6143,107,6.98,740.95
9282,INV-53096,PROD-6115,14,299.0,3971.64
9283,INV-53096,PROD-6137,13,6.98,90.74
9284,INV-53096,PROD-6137,13,6.98,90.74
9285,INV-53097,PROD-6255,90,24.98,2225.41
9286,INV-53098,PROD-6183,539,6.48,3487.8
9287,INV-53099,PROD-6054,13,129.0,1666.63
9288,INV-53100,PROD-6066,19,3.98,75.62
9289,INV-53100,PROD-6139,19,4.98,94.62
9290,INV-53100,PROD-6289,19,6.98,132.62
9291,INV-53100,PROD-6231,19,5.98,113.62
9292,INV-53100,PROD-6267,20,54.98,1067.64
9293,INV-53101,PROD-6228,25,18.98,460.68
9294,INV-53102,PROD-6031,8,149.0,1076.97
9295,INV-53102,PROD-6017,5,149.0,745.0
9296,INV-53102,PROD-6257,5,54.98,274.9
9297,INV-53102,PROD-6276,5,12.98,64.9
9298,INV-53103,PROD-6261,11,4.48,49.28
9299,INV-53103,PROD-6151,11,1.28,14.08
9300,INV-53103,PROD-6025,12,99.0,1133.24
9301,INV-53103,PROD-6183,11,6.48,71.28
9302,INV-53104,PROD-6290,7,199.0,1223.38
9303,INV-53104,PROD-6198,5,4.98,24.9
9304,INV-53104,PROD-6234,5,43.98,219.9
9305,INV-53105,PROD-6160,18,99.0,1768.86
9306,INV-53105,PROD-6241,17,4.98,84.66
9307,INV-53105,PROD-6176,17,5.98,101.66
9308,INV-53105,PROD-6093,17,24.98,424.66
9309,INV-53105,PROD-6164,17,3.98,67.66
9310,INV-53106,PROD-6297,22,44.98,979.5
9311,INV-53106,PROD-6188,21,11.48,241.08
9312,INV-53106,PROD-6071,21,16.98,356.58
9313,INV-53106,PROD-6131,21,0.98,20.58
9314,INV-53107,PROD-6232,7,5.98,41.86
9315,INV-53107,PROD-6112,7,19.98,139.86
9316,INV-53107,PROD-6013,8,499.0,3811.93
9317,INV-53107,PROD-6108,7,14.98,104.86
9318,INV-53108,PROD-6192,5,18.48,92.4
9319,INV-53108,PROD-6168,6,24.98,132.71
9320,INV-53109,PROD-6024,37,89.0,3283.66
9321,INV-53109,PROD-6276,36,12.98,467.28
9322,INV-53110,PROD-6013,7,499.0,3091.95
9323,INV-53110,PROD-6024,6,89.0,534.0
9324,INV-53110,PROD-6262,6,0.98,5.88
9325,INV-53110,PROD-6246,6,34.98,209.88
9326,INV-53111,PROD-6198,514,4.98,2559.21
9327,INV-53112,PROD-6067,59,3.98,234.82
9328,INV-53112,PROD-6216,59,9.98,588.82
9329,INV-53112,PROD-6192,60,18.48,1104.31
9330,INV-53113,PROD-6087,1,44.98,0.0
9331,INV-53113,PROD-6229,1,14.98,14.98
9332,INV-53113,PROD-6229,1,14.98,14.98
9333,INV-53113,PROD-6087,1,44.98,6.86
9334,INV-53114,PROD-6263,89,1.48,131.72
9335,INV-53114,PROD-6122,89,8.98,799.22
9336,INV-53114,PROD-6186,90,9.48,845.98
9337,INV-53115,PROD-6065,47,29.98,1409.06
9338,INV-53115,PROD-6293,49,49.0,2363.61
9339,INV-53116,PROD-6146,487,1.48,719.81
9340,INV-53117,PROD-6029,18,39.0,681.8
9341,INV-53117,PROD-6116,16,24.98,399.68
9342,INV-53117,PROD-6281,16,5.98,95.68
9343,INV-53118,PROD-6138,2,49.98,99.96
9344,INV-53118,PROD-6296,3,119.0,327.91
9345,INV-53118,PROD-6264,2,34.98,69.96
9346,INV-53119,PROD-6127,639,5.98,3820.68
9347,INV-53120,PROD-6213,19,2.48,47.12
9348,INV-53120,PROD-6183,19,6.48,123.12
9349,INV-53120,PROD-6199,19,7.48,142.12
9350,INV-53120,PROD-6105,21,89.0,1807.45
9351,INV-53120,PROD-6093,19,24.98,474.62
9352,INV-53121,PROD-6136,11,7.98,87.78
9353,INV-53121,PROD-6003,12,139.0,1589.26
9354,INV-53121,PROD-6121,11,7.98,87.78
9355,INV-53121,PROD-6135,11,5.98,65.78
9356,INV-53121,PROD-6270,11,6.98,76.78
9357,INV-53122,PROD-6130,13,0.78,10.14
9358,INV-53122,PROD-6290,14,199.0,2597.24
9359,INV-53123,PROD-6002,25,119.0,2907.09
9360,INV-53123,PROD-6190,24,11.98,287.52
9361,INV-53124,PROD-6081,61,19.98,1218.78
9362,INV-53124,PROD-6170,61,8.98,547.78
9363,INV-53124,PROD-6206,61,16.98,1035.78
9364,INV-53124,PROD-6194,63,24.98,1558.34
9365,INV-53125,PROD-6181,1,3.98,3.98
9366,INV-53125,PROD-6294,1,99.0,99.0
9367,INV-53125,PROD-6262,1,0.98,0.98
9368,INV-53125,PROD-6285,1,1.48,1.48
9369,INV-53125,PROD-6101,3,149.0,386.02
9370,INV-53126,PROD-6248,20,0.88,17.6
9371,INV-53126,PROD-6123,20,9.98,199.6
9372,INV-53126,PROD-6204,21,22.98,460.59
9373,INV-53126,PROD-6062,20,14.98,299.6
9374,INV-53127,PROD-6197,3,19.98,59.94
9375,INV-53127,PROD-6096,5,499.0,2072.37
9376,INV-53127,PROD-6101,3,149.0,447.0
9377,INV-53127,PROD-6197,3,19.98,59.94
9378,INV-53127,PROD-6137,3,6.98,20.94
9379,INV-53128,PROD-6048,37,69.0,2551.59
9380,INV-53129,PROD-6001,2,129.0,159.09
9381,INV-53129,PROD-6016,1,129.0,129.0
9382,INV-53129,PROD-6272,1,11.98,11.98
9383,INV-53129,PROD-6270,1,6.98,6.98
9384,INV-53130,PROD-6074,1,5.98,5.98
9385,INV-53130,PROD-6097,2,299.0,426.04
9386,INV-53130,PROD-6160,1,99.0,99.0
9387,INV-53131,PROD-6119,7,199.0,1313.75
9388,INV-53131,PROD-6142,6,5.98,35.88
9389,INV-53131,PROD-6239,6,14.98,89.88
9390,INV-53131,PROD-6140,6,3.98,23.88
9391,INV-53132,PROD-6232,21,5.98,125.58
9392,INV-53132,PROD-6100,23,179.0,3943.15
9393,INV-53133,PROD-6097,10,299.0,2963.07
9394,INV-53133,PROD-6024,9,89.0,801.0
9395,INV-53133,PROD-6146,9,1.48,13.32
9396,INV-53133,PROD-6046,9,39.98,359.82
9397,INV-53134,PROD-6106,88,4.98,434.37
9398,INV-53135,PROD-6229,10,14.98,149.8
9399,INV-53135,PROD-6284,10,14.98,149.8
9400,INV-53135,PROD-6255,12,24.98,278.97
9401,INV-53135,PROD-6284,10,14.98,149.8
9402,INV-53135,PROD-6167,10,11.98,119.8
9403,INV-53136,PROD-6224,11,39.98,430.09
9404,INV-53137,PROD-6212,55,1.98,108.9
9405,INV-53137,PROD-6158,56,29.98,1669.3
9406,INV-53137,PROD-6268,55,7.98,438.9
9407,INV-53137,PROD-6093,55,24.98,1373.9
