line_item_id,invoice_id,product_id,quantity,unit_price,discount,total_amount
LI-103182,INV-51067,PROD-6166,1,358.43,0.0,358.43
LI-103183,INV-51067,PROD-6228,2,118.68,25.0,212.36
LI-103184,INV-51067,PROD-6039,3,478.69,0.0,1436.08
LI-103185,INV-51067,PROD-6116,3,163.51,0.0,490.53
LI-103186,INV-51068,PROD-6190,1,353.41,0.0,353.41
LI-103187,INV-51069,PROD-6253,1,379.19,0.0,379.19
LI-103188,INV-51069,PROD-6021,8,208.28,5.0,1661.2
LI-103189,INV-51070,PROD-6174,2,151.15,0.0,302.29
LI-103190,INV-51070,PROD-6121,3,90.65,10.0,261.94
LI-103191,INV-51070,PROD-6184,2,88.56,10.0,167.12
LI-103192,INV-51071,PROD-6106,2,283.09,0.0,566.18
LI-103193,INV-51071,PROD-6275,2,336.85,10.0,663.69
LI-103194,INV-51072,PROD-6141,3,36.11,25.0,83.32
LI-103195,INV-51072,PROD-6166,3,334.6,10.0,993.8
LI-103196,INV-51072,PROD-6085,2,29.2,0.0,58.4
LI-103197,INV-51072,PROD-6024,40,67.11,0.0,2684.29
LI-103198,INV-51073,PROD-6183,3,125.74,0.0,377.22
LI-103199,INV-51073,PROD-6234,1,149.46,5.0,144.46
LI-103200,INV-51073,PROD-6021,38,87.65,0.0,3330.66
LI-103201,INV-51073,PROD-6237,1,139.95,0.0,139.95
LI-103202,INV-51074,PROD-6277,1,20.8,0.0,20.8
LI-103203,INV-51074,PROD-6061,1,9.91,0.0,9.91
LI-103204,INV-51074,PROD-6200,2,276.26,10.0,542.53
LI-103205,INV-51074,PROD-6222,3,247.13,0.0,741.39
LI-103206,INV-51075,PROD-6115,2,21.87,0.0,43.74
LI-103207,INV-51076,PROD-6259,1,161.6,10.0,151.6
LI-103208,INV-51077,PROD-6037,3,37.16,25.0,86.48
LI-103209,INV-51077,PROD-6009,1,133.45,0.0,133.45
LI-103210,INV-51077,PROD-6034,3,417.79,0.0,1253.36
LI-103211,INV-51077,PROD-6058,2,204.39,10.0,398.78
LI-103212,INV-51078,PROD-6214,1,125.18,0.0,125.18
LI-103213,INV-51079,PROD-6161,2,268.56,0.0,537.11
LI-103214,INV-51079,PROD-6003,3,51.23,0.0,153.7
LI-103215,INV-51079,PROD-6112,1,95.92,0.0,95.92
LI-103216,INV-51080,PROD-6002,3,427.15,0.0,1281.45
LI-103217,INV-51080,PROD-6193,2,201.65,25.0,378.31
LI-103218,INV-51080,PROD-6116,3,167.52,0.0,502.55
LI-103219,INV-51080,PROD-6279,1,312.07,10.0,302.07
LI-103220,INV-51081,PROD-6050,2,290.7,25.0,556.39
LI-103221,INV-51082,PROD-6219,3,202.79,25.0,583.38
LI-103222,INV-51082,PROD-6171,1,98.08,0.0,98.08
LI-103223,INV-51082,PROD-6168,3,109.35,0.0,328.06
LI-103224,INV-51082,PROD-6133,3,363.36,5.0,1085.09
LI-103225,INV-51083,PROD-6223,2,298.95,0.0,597.9
LI-103226,INV-51083,PROD-6127,1,421.39,0.0,421.39
LI-103227,INV-51083,PROD-6246,1,19.52,0.0,19.52
LI-103228,INV-51083,PROD-6173,3,268.85,25.0,781.56
LI-103229,INV-51084,PROD-6110,2,59.78,0.0,119.56
LI-103230,INV-51084,PROD-6079,1,122.68,25.0,97.68
LI-103231,INV-51085,PROD-6088,3,116.05,0.0,348.16
LI-103232,INV-51086,PROD-6220,1,25.75,0.0,25.75
LI-103233,INV-51086,PROD-6069,1,352.07,0.0,352.07
LI-103234,INV-51087,PROD-6043,1,23.88,0.0,23.88
LI-103235,INV-51088,PROD-6154,1,47.09,5.0,42.09
LI-103236,INV-51088,PROD-6038,3,329.52,5.0,983.57
LI-103237,INV-51089,PROD-6148,2,242.85,0.0,485.71
LI-103238,INV-51089,PROD-6176,1,53.99,0.0,53.99
LI-103239,INV-51089,PROD-6193,3,391.17,0.0,1173.5
LI-103240,INV-51089,PROD-6249,3,15.02,10.0,35.05
LI-103241,INV-51089,PROD-6207,2,430.81,0.0,861.63
LI-103242,INV-51090,PROD-6078,1,106.17,0.0,106.17
LI-103243,INV-51090,PROD-6001,2,119.69,10.0,229.39
LI-103244,INV-51090,PROD-6215,2,163.67,5.0,322.35
LI-103245,INV-51091,PROD-6043,3,336.41,5.0,1004.22
LI-103246,INV-51091,PROD-6115,2,436.04,0.0,872.09
LI-103247,INV-51092,PROD-6099,1,121.86,0.0,121.86
LI-103248,INV-51092,PROD-6131,3,75.16,0.0,225.47
LI-103249,INV-51092,PROD-6102,2,304.7,25.0,584.4
LI-103250,INV-51092,PROD-6051,2,306.79,0.0,613.57
LI-103251,INV-51092,PROD-6118,1,425.37,10.0,415.37
LI-103252,INV-51093,PROD-6158,3,327.24,0.0,981.72
LI-103253,INV-51093,PROD-6114,2,312.54,0.0,625.08
LI-103254,INV-51093,PROD-6217,1,69.37,0.0,69.37
LI-103255,INV-51094,PROD-6044,2,194.38,0.0,388.76
LI-103256,INV-51094,PROD-6169,1,291.42,10.0,281.42
LI-103257,INV-51095,PROD-6247,1,45.15,10.0,35.15
LI-103258,INV-51096,PROD-6238,3,492.71,0.0,1478.12
LI-103259,INV-51096,PROD-6051,1,329.77,10.0,319.77
LI-103260,INV-51096,PROD-6092,2,358.63,0.0,717.26
LI-103261,INV-51096,PROD-6056,2,462.51,10.0,915.03
LI-103262,INV-51097,PROD-6015,22,494.73,0.0,10884.07
LI-103263,INV-51097,PROD-6231,3,25.24,5.0,70.72
LI-103264,INV-51097,PROD-6144,3,32.35,10.0,87.05
LI-103265,INV-51097,PROD-6216,1,234.99,0.0,234.99
LI-103266,INV-51097,PROD-6065,2,257.43,10.0,504.86
LI-103267,INV-51098,PROD-6009,2,73.79,0.0,147.57
LI-103268,INV-51098,PROD-6029,3,76.62,25.0,204.85
LI-103269,INV-51098,PROD-6028,1,170.17,5.0,165.17
LI-103270,INV-51098,PROD-6115,1,234.11,0.0,234.11
LI-103271,INV-51099,PROD-6229,1,397.1,0.0,397.1
LI-103272,INV-51099,PROD-6111,2,486.58,5.0,968.16
LI-103273,INV-51099,PROD-6068,3,298.94,0.0,896.82
LI-103274,INV-51099,PROD-6182,3,350.32,25.0,1025.95
LI-103275,INV-51099,PROD-6206,3,148.29,0.0,444.86
LI-103276,INV-51100,PROD-6270,2,199.25,5.0,393.5
LI-103277,INV-51100,PROD-6041,2,42.53,0.0,85.07
LI-103278,INV-51100,PROD-6049,2,294.53,0.0,589.06
LI-103279,INV-51100,PROD-6216,2,353.95,25.0,682.89
LI-103280,INV-51101,PROD-6120,2,454.76,25.0,884.52
LI-103281,INV-51101,PROD-6260,1,42.89,25.0,17.89
LI-103282,INV-51101,PROD-6141,1,326.93,0.0,326.93
LI-103283,INV-51101,PROD-6053,1,295.05,5.0,290.05
LI-103284,INV-51101,PROD-6041,1,348.26,0.0,348.26
LI-103285,INV-51102,PROD-6118,1,25.82,10.0,15.82
LI-103286,INV-51102,PROD-6126,3,444.86,0.0,1334.59
LI-103287,INV-51102,PROD-6008,1,458.84,5.0,453.84
LI-103288,INV-51102,PROD-6011,2,392.57,10.0,775.15
LI-103289,INV-51103,PROD-6033,3,134.88,0.0,404.65
LI-103290,INV-51103,PROD-6100,3,406.38,0.0,1219.14
LI-103291,INV-51103,PROD-6180,1,185.7,0.0,185.7
LI-103292,INV-51103,PROD-6105,3,390.36,5.0,1166.08
LI-103293,INV-51103,PROD-6256,1,337.74,0.0,337.74
LI-103294,INV-51104,PROD-6039,2,112.64,0.0,225.28
LI-103295,INV-51104,PROD-6111,1,372.38,5.0,367.38
LI-103296,INV-51104,PROD-6079,3,26.22,10.0,68.65
LI-103297,INV-51104,PROD-6221,3,455.99,0.0,1367.98
LI-103298,INV-51104,PROD-6051,1,154.16,0.0,154.16
LI-103299,INV-51105,PROD-6142,3,322.83,25.0,943.5
LI-103300,INV-51105,PROD-6271,2,485.52,0.0,971.04
LI-103301,INV-51105,PROD-6261,1,291.58,0.0,291.58
LI-103302,INV-51105,PROD-6163,2,344.6,25.0,664.2
LI-103303,INV-51106,PROD-6178,3,416.71,0.0,1250.13
LI-103304,INV-51107,PROD-6027,2,32.0,0.0,63.99
LI-103305,INV-51108,PROD-6079,3,348.32,10.0,1034.95
LI-103306,INV-51108,PROD-6042,3,162.22,0.0,486.67
LI-103307,INV-51108,PROD-6261,3,425.53,5.0,1271.58
LI-103308,INV-51109,PROD-6080,1,80.94,0.0,80.94
LI-103309,INV-51109,PROD-6274,3,490.48,0.0,1471.43
LI-103310,INV-51109,PROD-6005,2,451.83,0.0,903.66
LI-103311,INV-51109,PROD-6132,1,358.99,25.0,333.99
LI-103312,INV-51110,PROD-6161,3,67.38,5.0,197.14
LI-103313,INV-51110,PROD-6047,3,129.32,0.0,387.97
LI-103314,INV-51110,PROD-6133,2,128.49,0.0,256.97
LI-103315,INV-51110,PROD-6119,2,438.67,0.0,877.34
LI-103316,INV-51110,PROD-6024,21,309.66,0.0,6502.81
LI-103317,INV-51111,PROD-6022,47,61.55,5.0,2887.67
LI-103318,INV-51111,PROD-6173,1,29.51,0.0,29.51
LI-103319,INV-51111,PROD-6079,2,395.54,5.0,786.08
LI-103320,INV-51112,PROD-6246,2,19.27,0.0,38.54
LI-103321,INV-51112,PROD-6065,3,125.37,0.0,376.12
LI-103322,INV-51112,PROD-6148,3,474.26,0.0,1422.79
LI-103323,INV-51113,PROD-6015,42,105.21,0.0,4418.67
LI-103324,INV-51113,PROD-6266,1,278.37,5.0,273.37
LI-103325,INV-51113,PROD-6234,2,410.51,0.0,821.02
LI-103326,INV-51113,PROD-6035,1,93.26,0.0,93.26
LI-103327,INV-51114,PROD-6226,2,191.07,10.0,372.15
LI-103328,INV-51114,PROD-6035,1,299.96,25.0,274.96
LI-103329,INV-51115,PROD-6178,1,5.51,0.0,5.51
LI-103330,INV-51115,PROD-6271,3,364.93,0.0,1094.8
LI-103331,INV-51115,PROD-6151,2,329.08,5.0,653.17
LI-103332,INV-51115,PROD-6241,3,169.41,25.0,483.22
LI-103333,INV-51115,PROD-6175,2,294.35,0.0,588.69
LI-103334,INV-51116,PROD-6222,2,473.03,0.0,946.06
LI-103335,INV-51116,PROD-6258,3,48.43,0.0,145.28
LI-103336,INV-51116,PROD-6187,1,160.66,0.0,160.66
LI-103337,INV-51116,PROD-6118,2,249.22,10.0,488.44
LI-103338,INV-51116,PROD-6066,3,161.57,0.0,484.71
LI-103339,INV-51117,PROD-6151,1,333.15,0.0,333.15
LI-103340,INV-51117,PROD-6110,3,153.31,0.0,459.94
LI-103341,INV-51117,PROD-6246,3,48.0,0.0,144.0
LI-103342,INV-51117,PROD-6129,1,257.48,0.0,257.48
LI-103343,INV-51117,PROD-6269,2,240.86,0.0,481.71
LI-103344,INV-51118,PROD-6016,35,92.24,0.0,3228.5
LI-103345,INV-51118,PROD-6058,1,287.11,0.0,287.11
LI-103346,INV-51118,PROD-6212,3,308.83,5.0,921.49
LI-103347,INV-51118,PROD-6159,1,481.03,0.0,481.03
LI-103348,INV-51118,PROD-6269,1,442.1,5.0,437.1
LI-103349,INV-51119,PROD-6170,3,333.81,5.0,996.42
LI-103350,INV-51119,PROD-6183,2,192.69,25.0,360.38
LI-103351,INV-51119,PROD-6105,1,18.12,0.0,18.12
LI-103352,INV-51119,PROD-6165,1,351.93,10.0,341.93
LI-103353,INV-51119,PROD-6209,3,423.53,0.0,1270.6
LI-103354,INV-51120,PROD-6034,2,47.64,0.0,95.28
LI-103355,INV-51121,PROD-6039,2,251.73,0.0,503.45
LI-103356,INV-51121,PROD-6201,3,103.52,0.0,310.55
LI-103357,INV-51121,PROD-6144,2,10.43,0.0,20.85
LI-103358,INV-51121,PROD-6021,27,456.67,5.0,12325.01
LI-103359,INV-51121,PROD-6064,3,280.47,0.0,841.42
LI-103360,INV-51122,PROD-6203,3,11.66,5.0,29.98
LI-103361,INV-51122,PROD-6253,1,300.51,5.0,295.51
LI-103362,INV-51123,PROD-6156,3,73.74,25.0,196.22
LI-103363,INV-51123,PROD-6246,1,405.34,0.0,405.34
LI-103364,INV-51124,PROD-6230,3,240.42,25.0,696.27
LI-103365,INV-51124,PROD-6126,2,385.44,0.0,770.87
LI-103366,INV-51124,PROD-6151,2,41.94,0.0,83.88
LI-103367,INV-51124,PROD-6030,3,358.62,0.0,1075.87
LI-103368,INV-51125,PROD-6039,3,306.08,0.0,918.23
LI-103369,INV-51125,PROD-6135,1,123.34,0.0,123.34
LI-103370,INV-51125,PROD-6156,2,331.6,5.0,658.2
LI-103371,INV-51126,PROD-6137,2,418.38,0.0,836.77
LI-103372,INV-51126,PROD-6161,1,446.28,10.0,436.28
LI-103373,INV-51126,PROD-6105,3,7.5,25.0,-2.49
LI-103374,INV-51126,PROD-6165,3,309.59,25.0,903.76
LI-103375,INV-51127,PROD-6005,3,64.64,10.0,183.91
LI-103376,INV-51127,PROD-6074,2,234.83,10.0,459.67
LI-103377,INV-51128,PROD-6032,3,422.12,10.0,1256.37
LI-103378,INV-51128,PROD-6107,2,485.92,10.0,961.84
LI-103379,INV-51128,PROD-6028,1,114.25,0.0,114.25
LI-103380,INV-51128,PROD-6259,1,124.48,0.0,124.48
LI-103381,INV-51129,PROD-6262,2,10.13,0.0,20.25
LI-103382,INV-51129,PROD-6151,1,136.29,0.0,136.29
LI-103383,INV-51129,PROD-6133,3,94.14,10.0,272.41
LI-103384,INV-51129,PROD-6212,3,90.13,0.0,270.4
LI-103385,INV-51129,PROD-6041,3,62.19,0.0,186.57
LI-103386,INV-51130,PROD-6159,2,368.66,5.0,732.31
LI-103387,INV-51130,PROD-6106,3,179.22,0.0,537.66
LI-103388,INV-51131,PROD-6136,1,77.81,10.0,67.81
LI-103389,INV-51131,PROD-6188,2,147.31,5.0,289.63
LI-103390,INV-51131,PROD-6257,1,425.18,0.0,425.18
LI-103391,INV-51131,PROD-6145,3,371.41,0.0,1114.22
LI-103392,INV-51132,PROD-6103,1,161.33,5.0,156.33
LI-103393,INV-51133,PROD-6262,1,361.2,25.0,336.2
LI-103394,INV-51133,PROD-6198,3,282.27,25.0,821.8
LI-103395,INV-51133,PROD-6129,3,234.94,0.0,704.83
LI-103396,INV-51133,PROD-6205,3,158.86,10.0,466.57
LI-103397,INV-51133,PROD-6013,1,359.55,5.0,354.55
LI-103398,INV-51134,PROD-6050,2,139.49,0.0,278.98
LI-103399,INV-51135,PROD-6235,1,259.91,0.0,259.91
LI-103400,INV-51136,PROD-6162,2,254.56,5.0,504.12
LI-103401,INV-51136,PROD-6056,2,344.61,5.0,684.22
LI-103402,INV-51136,PROD-6150,1,358.72,5.0,353.72
LI-103403,INV-51137,PROD-6296,3,387.19,0.0,1161.57
LI-103404,INV-51137,PROD-6081,1,280.4,0.0,280.4
LI-103405,INV-51137,PROD-6036,2,136.98,0.0,273.97
LI-103406,INV-51138,PROD-6276,1,229.79,0.0,229.79
LI-103407,INV-51138,PROD-6165,3,281.55,10.0,834.64
LI-103408,INV-51138,PROD-6134,2,117.66,10.0,225.33
LI-103409,INV-51139,PROD-6254,2,110.88,0.0,221.77
LI-103410,INV-51139,PROD-6242,3,468.7,25.0,1381.1
LI-103411,INV-51139,PROD-6080,1,358.52,0.0,358.52
LI-103412,INV-51140,PROD-6275,3,13.18,10.0,29.54
LI-103413,INV-51140,PROD-6258,3,262.02,10.0,776.07
LI-103414,INV-51140,PROD-6071,3,372.05,0.0,1116.16
LI-103415,INV-51140,PROD-6276,3,431.89,0.0,1295.66
LI-103416,INV-51141,PROD-6247,2,119.68,5.0,234.36
LI-103417,INV-51141,PROD-6119,2,153.31,0.0,306.63
LI-103418,INV-51142,PROD-6003,2,96.4,0.0,192.8
LI-103419,INV-51143,PROD-6029,1,199.17,25.0,174.17
LI-103420,INV-51143,PROD-6229,1,282.25,0.0,282.25
LI-103421,INV-51143,PROD-6046,2,23.05,5.0,41.11
LI-103422,INV-51143,PROD-6198,1,174.97,5.0,169.97
LI-103423,INV-51143,PROD-6013,1,98.22,25.0,73.22
LI-103424,INV-51144,PROD-6176,1,181.42,5.0,176.42
LI-103425,INV-51145,PROD-6026,3,424.29,0.0,1272.88
LI-103426,INV-51145,PROD-6106,3,362.04,0.0,1086.11
LI-103427,INV-51146,PROD-6242,1,305.31,0.0,305.31
LI-103428,INV-51146,PROD-6247,1,212.04,25.0,187.04
LI-103429,INV-51146,PROD-6204,2,332.46,0.0,664.92
LI-103430,INV-51146,PROD-6131,2,7.34,0.0,14.68
LI-103431,INV-51147,PROD-6241,1,214.63,0.0,214.63
LI-103432,INV-51147,PROD-6050,2,169.24,5.0,333.49
LI-103433,INV-51147,PROD-6177,2,60.46,0.0,120.93
LI-103434,INV-51148,PROD-6237,1,80.42,0.0,80.42
LI-103435,INV-51148,PROD-6250,3,273.76,0.0,821.27
LI-103436,INV-51148,PROD-6022,32,437.9,5.0,14007.84
LI-103437,INV-51148,PROD-6146,3,59.67,0.0,179.01
LI-103438,INV-51149,PROD-6216,2,170.21,0.0,340.43
LI-103439,INV-51149,PROD-6230,1,274.31,0.0,274.31
LI-103440,INV-51149,PROD-6007,3,41.64,10.0,114.93
LI-103441,INV-51149,PROD-6161,1,357.98,0.0,357.98
LI-103442,INV-51150,PROD-6237,2,361.01,0.0,722.02
LI-103443,INV-51150,PROD-6231,1,436.99,5.0,431.99
LI-103444,INV-51151,PROD-6247,1,433.22,0.0,433.22
LI-103445,INV-51152,PROD-6186,1,482.37,0.0,482.37
LI-103446,INV-51152,PROD-6152,1,148.94,0.0,148.94
LI-103447,INV-51152,PROD-6004,2,142.58,10.0,275.15
LI-103448,INV-51152,PROD-6062,3,225.0,10.0,665.01
LI-103449,INV-51153,PROD-6000,2,169.6,0.0,339.21
LI-103450,INV-51153,PROD-6130,3,312.47,0.0,937.42
LI-103451,INV-51153,PROD-6163,3,436.38,0.0,1309.14
LI-103452,INV-51153,PROD-6027,2,465.03,10.0,920.06
LI-103453,INV-51154,PROD-6025,26,158.23,0.0,4113.95
LI-103454,INV-51154,PROD-6070,3,206.73,25.0,595.2
LI-103455,INV-51154,PROD-6212,1,396.79,25.0,371.79
LI-103456,INV-51155,PROD-6154,2,266.95,0.0,533.9
LI-103457,INV-51155,PROD-6210,1,359.01,10.0,349.01
LI-103458,INV-51155,PROD-6098,2,383.56,0.0,767.12
LI-103459,INV-51155,PROD-6272,3,348.72,0.0,1046.15
LI-103460,INV-51155,PROD-6096,2,173.82,5.0,342.63
LI-103461,INV-51156,PROD-6079,3,199.23,0.0,597.68
LI-103462,INV-51156,PROD-6222,1,488.96,10.0,478.96
LI-103463,INV-51156,PROD-6134,3,176.22,5.0,523.66
LI-103464,INV-51157,PROD-6197,1,356.8,0.0,356.8
LI-103465,INV-51157,PROD-6254,1,452.97,5.0,447.97
LI-103466,INV-51157,PROD-6167,1,93.22,0.0,93.22
LI-103467,INV-51158,PROD-6204,3,250.74,25.0,727.21
LI-103468,INV-51158,PROD-6015,34,362.28,0.0,12317.64
LI-103469,INV-51159,PROD-6063,2,405.72,0.0,811.44
LI-103470,INV-51159,PROD-6144,1,115.1,0.0,115.1
LI-103471,INV-51159,PROD-6069,2,420.61,0.0,841.23
LI-103472,INV-51159,PROD-6206,2,65.32,10.0,120.65
LI-103473,INV-51160,PROD-6062,1,278.07,0.0,278.07
LI-103474,INV-51160,PROD-6061,1,390.46,0.0,390.46
LI-103475,INV-51160,PROD-6025,29,276.2,10.0,7999.66
LI-103476,INV-51160,PROD-6155,3,470.09,25.0,1385.27
LI-103477,INV-51161,PROD-6038,1,435.34,0.0,435.34
LI-103478,INV-51161,PROD-6170,2,33.69,0.0,67.37
LI-103479,INV-51161,PROD-6077,2,150.39,0.0,300.78
LI-103480,INV-51162,PROD-6285,3,278.76,0.0,836.27
LI-103481,INV-51163,PROD-6194,1,225.63,0.0,225.63
LI-103482,INV-51163,PROD-6109,2,305.41,0.0,610.82
LI-103483,INV-51163,PROD-6264,2,70.26,0.0,140.52
LI-103484,INV-51164,PROD-6268,2,120.71,0.0,241.43
LI-103485,INV-51164,PROD-6219,1,42.78,5.0,37.78
LI-103486,INV-51165,PROD-6193,1,159.24,25.0,134.24
LI-103487,INV-51165,PROD-6271,1,297.62,5.0,292.62
LI-103488,INV-51165,PROD-6110,2,345.28,10.0,680.55
LI-103489,INV-51165,PROD-6111,3,491.63,5.0,1469.9
LI-103490,INV-51166,PROD-6086,3,252.8,25.0,733.4
LI-103491,INV-51166,PROD-6258,3,400.84,5.0,1197.52
LI-103492,INV-51167,PROD-6045,2,452.66,0.0,905.32
LI-103493,INV-51167,PROD-6003,1,14.67,10.0,4.67
LI-103494,INV-51167,PROD-6186,1,279.79,0.0,279.79
LI-103495,INV-51167,PROD-6106,1,327.92,0.0,327.92
LI-103496,INV-51168,PROD-6201,1,454.73,0.0,454.73
LI-103497,INV-51168,PROD-6197,2,28.99,25.0,32.99
LI-103498,INV-51169,PROD-6174,3,132.02,0.0,396.05
LI-103499,INV-51169,PROD-6087,2,28.81,0.0,57.61
LI-103500,INV-51169,PROD-6150,1,461.94,5.0,456.94
LI-103501,INV-51169,PROD-6041,1,113.87,10.0,103.87
LI-103502,INV-51169,PROD-6083,1,90.24,0.0,90.24
LI-103503,INV-51170,PROD-6132,2,468.63,5.0,932.27
LI-103504,INV-51170,PROD-6025,36,15.72,0.0,566.01
LI-103505,INV-51170,PROD-6061,2,115.79,0.0,231.58
LI-103506,INV-51170,PROD-6086,2,65.5,0.0,131.01
LI-103507,INV-51171,PROD-6201,1,317.7,0.0,317.7
LI-103508,INV-51171,PROD-6036,3,91.39,0.0,274.18
LI-103509,INV-51172,PROD-6022,28,13.31,0.0,372.71
LI-103510,INV-51172,PROD-6081,3,333.13,0.0,999.39
LI-103511,INV-51172,PROD-6246,3,309.67,5.0,924.0
LI-103512,INV-51173,PROD-6219,3,96.87,5.0,285.6
LI-103513,INV-51173,PROD-6100,3,325.42,0.0,976.27
LI-103514,INV-51173,PROD-6276,3,156.89,0.0,470.68
LI-103515,INV-51174,PROD-6169,1,330.21,0.0,330.21
LI-103516,INV-51174,PROD-6092,1,418.12,0.0,418.12
LI-103517,INV-51174,PROD-6240,2,129.18,0.0,258.36
LI-103518,INV-51174,PROD-6215,2,259.64,5.0,514.28
LI-103519,INV-51175,PROD-6098,3,75.46,0.0,226.38
LI-103520,INV-51175,PROD-6042,3,281.51,5.0,839.54
LI-103521,INV-51175,PROD-6221,2,321.2,0.0,642.41
LI-103522,INV-51176,PROD-6202,3,485.03,0.0,1455.08
LI-103523,INV-51176,PROD-6276,1,22.96,0.0,22.96
LI-103524,INV-51176,PROD-6215,2,196.33,0.0,392.66
LI-103525,INV-51176,PROD-6125,1,152.6,10.0,142.6
LI-103526,INV-51177,PROD-6275,1,48.89,25.0,23.89
LI-103527,INV-51177,PROD-6187,1,490.38,5.0,485.38
LI-103528,INV-51177,PROD-6115,2,195.5,5.0,386.0
LI-103529,INV-51178,PROD-6094,2,150.51,0.0,301.03
LI-103530,INV-51178,PROD-6218,2,368.53,25.0,712.06
LI-103531,INV-51178,PROD-6261,1,412.65,0.0,412.65
LI-103532,INV-51178,PROD-6157,2,89.06,0.0,178.12
LI-103533,INV-51178,PROD-6183,3,409.51,5.0,1223.53
LI-103534,INV-51179,PROD-6058,2,109.21,5.0,213.43
LI-103535,INV-51179,PROD-6275,1,96.82,10.0,86.82
LI-103536,INV-51179,PROD-6153,2,14.15,0.0,28.3
LI-103537,INV-51179,PROD-6118,2,272.05,0.0,544.1
LI-103538,INV-51179,PROD-6112,2,417.93,25.0,810.86
LI-103539,INV-51180,PROD-6207,2,123.9,0.0,247.8
LI-103540,INV-51180,PROD-6258,1,383.56,0.0,383.56
LI-103541,INV-51181,PROD-6002,3,442.26,0.0,1326.78
LI-103542,INV-51181,PROD-6146,2,249.31,0.0,498.63
LI-103543,INV-51181,PROD-6135,1,371.6,0.0,371.6
LI-103544,INV-51181,PROD-6122,1,352.0,0.0,352.0
LI-103545,INV-51181,PROD-6155,1,93.16,0.0,93.16
LI-103546,INV-51182,PROD-6069,1,44.08,0.0,44.08
LI-103547,INV-51183,PROD-6065,1,442.59,10.0,432.59
LI-103548,INV-51183,PROD-6160,3,244.39,5.0,728.16
LI-103549,INV-51184,PROD-6167,3,139.65,10.0,408.96
LI-103550,INV-51184,PROD-6131,2,456.18,25.0,887.36
LI-103551,INV-51184,PROD-6225,1,65.33,5.0,60.33
LI-103552,INV-51184,PROD-6102,3,358.81,0.0,1076.42
LI-103553,INV-51185,PROD-6098,2,197.24,0.0,394.48
LI-103554,INV-51186,PROD-6144,2,100.24,25.0,175.48
LI-103555,INV-51186,PROD-6092,2,321.08,10.0,632.16
LI-103556,INV-51186,PROD-6121,3,65.93,5.0,192.79
LI-103557,INV-51187,PROD-6112,3,445.96,0.0,1337.88
LI-103558,INV-51187,PROD-6149,1,108.05,0.0,108.05
LI-103559,INV-51187,PROD-6140,2,194.28,10.0,378.57
LI-103560,INV-51187,PROD-6172,2,115.91,10.0,221.82
LI-103561,INV-51188,PROD-6234,2,403.11,0.0,806.23
LI-103562,INV-51189,PROD-6127,1,499.27,0.0,499.27
LI-103563,INV-51189,PROD-6220,2,41.08,0.0,82.16
LI-103564,INV-51189,PROD-6066,3,53.96,25.0,136.89
LI-103565,INV-51189,PROD-6194,1,79.9,0.0,79.9
LI-103566,INV-51190,PROD-6225,1,405.51,0.0,405.51
LI-103567,INV-51190,PROD-6013,2,78.03,0.0,156.06
LI-103568,INV-51190,PROD-6124,1,395.51,0.0,395.51
LI-103569,INV-51190,PROD-6016,20,327.15,0.0,6543.06
LI-103570,INV-51191,PROD-6148,3,444.92,0.0,1334.75
LI-103571,INV-51191,PROD-6177,1,494.95,5.0,489.95
LI-103572,INV-51192,PROD-6177,1,14.59,5.0,9.59
LI-103573,INV-51192,PROD-6100,2,426.6,0.0,853.2
LI-103574,INV-51192,PROD-6148,1,469.25,25.0,444.25
LI-103575,INV-51193,PROD-6241,1,290.65,0.0,290.65
LI-103576,INV-51193,PROD-6058,3,329.64,0.0,988.91
LI-103577,INV-51193,PROD-6218,3,417.17,0.0,1251.51
LI-103578,INV-51193,PROD-6216,3,18.73,0.0,56.2
LI-103579,INV-51194,PROD-6053,2,185.05,0.0,370.1
LI-103580,INV-51194,PROD-6198,1,51.02,0.0,51.02
LI-103581,INV-51195,PROD-6212,2,246.56,0.0,493.12
LI-103582,INV-51195,PROD-6018,27,465.43,0.0,12566.73
LI-103583,INV-51195,PROD-6167,3,340.36,0.0,1021.08
LI-103584,INV-51195,PROD-6237,3,428.89,0.0,1286.68
LI-103585,INV-51196,PROD-6221,1,25.38,0.0,25.38
LI-103586,INV-51196,PROD-6158,2,29.98,0.0,59.95
LI-103587,INV-51196,PROD-6027,2,400.64,0.0,801.28
LI-103588,INV-51196,PROD-6173,2,357.72,0.0,715.43
LI-103589,INV-51197,PROD-6077,2,485.68,0.0,971.36
LI-103590,INV-51198,PROD-6108,2,289.73,5.0,574.46
LI-103591,INV-51198,PROD-6214,1,111.2,0.0,111.2
LI-103592,INV-51199,PROD-6273,1,469.6,0.0,469.6
LI-103593,INV-51199,PROD-6278,2,62.61,0.0,125.23
LI-103594,INV-51199,PROD-6072,1,184.49,0.0,184.49
LI-103595,INV-51199,PROD-6197,2,428.56,0.0,857.12
LI-103596,INV-51199,PROD-6063,3,466.53,0.0,1399.58
LI-103597,INV-51200,PROD-6261,1,275.7,25.0,250.7
LI-103598,INV-51200,PROD-6034,2,226.52,0.0,453.04
LI-103599,INV-51200,PROD-6198,2,57.85,0.0,115.71
LI-103600,INV-51200,PROD-6035,1,164.09,0.0,164.09
LI-103601,INV-51200,PROD-6060,2,374.26,25.0,723.51
LI-103602,INV-51201,PROD-6012,3,179.87,5.0,534.6
